Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
62	20	0	1.55	101273.597	101273.595	101273.593	101273.597	0.00352707284	0.0351534575	100	127.298	0	0	3
63	20	0	1.575	101273.597	101273.596	101273.594	101273.597	0.00292223203	0.0351534575	100	127.307	0	0	3
64	20	0	1.6	101273.597	101273.596	101273.594	101273.597	0.00255091513	0.0351534575	100	127.317	0	0	3
65	21	0	1.625	101273.597	101273.596	101273.595	101273.597	0.00236139371	0.0351534575	100	127.324	0	0	3
66	21	0	1.65	101273.597	101273.596	101273.595	101273.597	0.00223844356	0.0351534575	100	127.333	0	0	3
67	21	0	1.675	101273.597	101273.596	101273.595	101273.597	0.0022501982	0.0351534575	100	127.337	0	0	3
68	22	0	1.7	101273.597	101273.596	101273.595	101273.597	0.00219570164	0.0351534575	100	127.346	0	0	3
69	22	0	1.725	101273.597	101273.596	101273.595	101273.597	0.00219570164	0.0351534575	100	127.35	0	0	3
70	22	0	1.75	101273.597	101273.596	101273.595	101273.597	0.00192717837	0.0351534575	100	127.361	0	0	3
71	22	0	1.775	101273.597	101273.596	101273.595	101273.597	0.00200113488	0.0351534575	100	127.364	0	0	3
72	23	0	1.8	101273.597	101273.597	101273.596	101273.597	0.00180842193	0.0351534575	100	127.375	0	0	3
73	23	0	1.825	101273.597	101273.597	101273.596	101273.597	0.00174632246	0.0351534575	100	127.377	0	0	3
74	24	0	1.85	101273.597	101273.597	101273.596	101273.597	0.00163446899	0.0351534575	100	127.386	0	0	3
75	24	0	1.875	101273.598	101273.597	101273.596	101273.598	0.00170611688	0.0351534575	100	127.387	0	0	3
76	24	0	1.9	101273.597	101273.597	101273.596	101273.598	0.00165300486	0.0351534575	100	127.395	0	0	3
77	25	0	1.925	101273.597	101273.597	101273.596	101273.598	0.00165300486	0.0351534575	100	127.398	0	0	3
78	25	0	1.95	101273.597	101273.597	101273.596	101273.598	0.00144414559	0.0351534575	100	127.406	0	0	3
79	25	0	1.975	101273.598	101273.597	101273.596	101273.598	0.00137354372	0.0351534575	100	127.409	0	0	3
80	25	0	2	101273.598	101273.597	101273.596	101273.598	0.00114699897	0.0351534575	100	127.416	0	0	3
81	26	0	2.025	101273.598	101273.597	101273.597	101273.598	0.00117922679	0.0351534575	100	127.417	0	0	3
