Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
49	16	0	1.225	303.584038	303.451895	303.298338	303.584038	0.235393109	0.0503193145	21.3	182.299	0	0	3
50	16	0	1.25	303.592754	303.465915	303.309917	303.592754	0.242137722	0.0508427925	20.9	192.367	0	0	3
51	17	0	1.275	303.601561	303.479803	303.326213	303.601561	0.248115206	0.0513325603	20.6	201.996	0	0	3
52	17	0	1.3	303.607512	303.493198	303.342008	303.607512	0.252992861	0.0517655627	20.4	202.413	0	0	3
53	17	0	1.325	303.610965	303.506005	303.357391	303.610965	0.253573856	0.0521299591	20.5	204.63	0	0	3
54	18	0	1.35	303.617219	303.518378	303.372081	303.617219	0.245138451	0.0524653277	21.4	202.01	0	0	3
55	18	0	1.375	303.61824	303.5301	303.38728	303.61824	0.230959476	0.0527320192	22.8	202.492	0	0	3
56	18	0	1.4	303.624819	303.541411	303.407402	303.624819	0.217417861	0.0529719062	24.3	200.248	0	0	3
57	18	0	1.425	303.628672	303.551948	303.425983	303.628672	0.202688894	0.0531687958	26.2	204.314	0	0	3
58	19	0	1.45	303.633581	303.561834	303.442644	303.633581	0.19093671	0.0533399709	27.9	205.745	0	0	3
59	19	0	1.475	303.637024	303.57109	303.458272	303.637024	0.17875208	0.0534804153	29.9	205.338	0	0	3
60	19	0	1.5	303.641117	303.579797	303.47233	303.641117	0.168787488	0.0535988708	31.7	203.138	0	0	3
61	20	0	1.525	303.64202	303.587877	303.491539	303.64202	0.150481049	0.0536634831	35.6	205.881	0	0	3
62	20	0	1.55	303.646438	303.595253	303.507757	303.646438	0.138681623	0.0537022214	38.7	204.015	0	0	3
63	20	0	1.575	303.648261	303.601944	303.52015	303.648261	0.128111048	0.0537038012	41.9	206.627	0	0	3
64	20	0	1.6	303.654407	303.608337	303.535484	303.654407	0.118922858	0.0536958173	45.1	206.631	0	0	3
65	21	0	1.625	303.653541	303.613959	303.543565	303.654407	0.110842405	0.0536477004	48.3	209.584	0	0	3
66	21	0	1.65	303.656015	303.619314	303.560403	303.656015	0.0956124231	0.0535510788	56	210.246	0	0	3
67	21	0	1.675	303.649446	303.623554	303.569668	303.656015	0.0863467488	0.0534030187	61.8	211.512	0	0	3
68	22	0	1.7	303.654065	303.627573	303.577335	303.656015	0.0786804687	0.0532084841	67.6	210.434	0	0	3
69	22	0	1.725	303.65288	303.63117	303.584038	303.656015	0.0719767929	0.0529733397	73.5	212.232	0	0	3
70	22	0	1.75	303.656688	303.63463	303.592754	303.656688	0.0639344913	0.0527067251	82.4	211.507	0	0	3
71	22	0	1.775	303.659188	303.637793	303.601561	303.659188	0.0576268767	0.052399587	90.9	214.318	0	0	3
72	23	0	1.8	303.660106	303.640581	303.607512	303.660106	0.0525942508	0.0520513513	98.9	213.157	0	0	3
73	23	0	1.825	303.658818	303.643024	303.610965	303.660106	0.0491415791	0.0516637643	100	213.973	0	0	3
74	24	0	1.85	303.659778	303.645349	303.617219	303.660106	0.0428875287	0.0512429423	100	213.554	0	0	3
75	24	0	1.875	303.661489	303.647457	303.61824	303.661489	0.0432490952	0.0507949655	100	217.018	0	0	3
76	24	0	1.9	303.6604	303.649465	303.624819	303.661489	0.0366692815	0.0502993856	100	213.676	0	0	3
77	25	0	1.925	303.658125	303.65105	303.628672	303.661489	0.0328164552	0.049765459	100	217.192	0	0	3
78	25	0	1.95	303.665462	303.652802	303.633581	303.665462	0.0318808948	0.0492163298	100	212.128	0	0	3
79	25	0	1.975	303.659731	303.654048	303.637024	303.665462	0.0284383757	0.0486433925	100	214.553	0	0	3
80	25	0	2	303.660815	303.655181	303.641117	303.665462	0.0243446571	0.0480535194	100	214.575	0	0	3
81	26	0	2.025	303.659854	303.656073	303.64202	303.665462	0.0234417845	0.0474316554	100	216.814	0	0	3
