Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
23	10	0	0.575	101273.581	101273.599	101273.537	101273.627	0.089518834	0	0	521.207	0	0	3
24	10	0	0.6	101273.583	101273.601	101273.579	101273.627	0.0481154832	0	0	513.448	0	0	3
25	10	0	0.625	101273.584	101273.599	101273.579	101273.627	0.0481154832	0	0	505.738	0	0	3
26	11	0	0.65	101273.585	101273.598	101273.579	101273.627	0.0481154832	0	0	496.967	0	0	3
27	11	0	0.675	101273.586	101273.596	101273.579	101273.627	0.0481154832	0	0	491.523	0	0	3
28	11	0	0.7	101273.587	101273.594	101273.579	101273.623	0.0445773137	0	0	480.663	0	0	3
29	12	0	0.725	101273.588	101273.593	101273.579	101273.623	0.0445773137	0	0	473.415	0	0	3
30	12	0	0.75	101273.589	101273.591	101273.579	101273.62	0.041513022	0	0	461.046	0	0	3
31	12	0	0.775	101273.59	101273.59	101273.579	101273.619	0.0405685609	0	0	455.152	0	0	3
32	13	0	0.8	101273.591	101273.588	101273.579	101273.611	0.0321446023	0	0	445.933	0	0	3
33	13	0	0.825	101273.591	101273.587	101273.579	101273.61	0.0307406573	0	0	439.026	0	0	3
34	13	0	0.85	101273.591	101273.586	101273.579	101273.598	0.0192077426	0	0	429.479	0	0	3
35	14	0	0.875	101273.592	101273.586	101273.579	101273.593	0.0144084812	0	0	421.405	0	0	3
36	14	0	0.9	101273.591	101273.586	101273.579	101273.592	0.0128885484	0	0	414.094	0	0	3
37	14	0	0.925	101273.592	101273.586	101273.579	101273.592	0.0136590081	0	0	408.538	0	0	3
38	15	0	0.95	101273.593	101273.587	101273.579	101273.593	0.0140865278	0	0	401.205	0	0	3
39	15	0	0.975	101273.594	101273.587	101273.579	101273.594	0.014841495	0	0	394.726	0	0	3
40	15	0	1	101273.594	101273.588	101273.579	101273.594	0.0151290053	0.0297783249	100	387.367	0	0	3
41	16	0	1.025	101273.595	101273.589	101273.58	101273.595	0.014893586	0.0297783249	100	382.292	0	0	3
42	16	0	1.05	101273.595	101273.59	101273.581	101273.595	0.0137651067	0.0297783249	100	377.111	0	0	3
43	16	0	1.075	101273.596	101273.59	101273.583	101273.596	0.012954753	0.0297783249	100	372.135	0	0	3
44	17	0	1.1	101273.596	101273.591	101273.583	101273.596	0.0132342567	0.0297783249	100	366.699	0	0	3
45	17	0	1.125	101273.596	101273.591	101273.584	101273.596	0.0121532408	0.0297783249	100	361.751	0	0	3
46	17	0	1.15	101273.596	101273.592	101273.585	101273.596	0.0114430371	0.0297783249	100	356.211	0	0	3
47	18	0	1.175	101273.597	101273.592	101273.586	101273.597	0.0101899575	0.0297783249	100	351.429	0	0	3
48	18	0	1.2	101273.596	101273.593	101273.587	101273.597	0.0081977619	0.0297783249	100	345.837	0	0	3
49	18	0	1.225	101273.597	101273.593	101273.588	101273.597	0.00732109926	0.0297783249	100	341.057	0	0	3
50	19	0	1.25	101273.597	101273.594	101273.589	101273.597	0.00757149742	0.0297783249	100	335.664	0	0	3
51	19	0	1.275	101273.597	101273.594	101273.59	101273.597	0.00696899323	0.0297783249	100	330.982	0	0	3
52	20	0	1.3	101273.597	101273.594	101273.591	101273.597	0.0063960781	0.0297783249	100	325.773	0	0	3
53	20	0	1.325	101273.597	101273.595	101273.591	101273.597	0.00608727493	0.0297783249	100	321.192	0	0	3
54	21	0	1.35	101273.597	101273.595	101273.591	101273.597	0.0063371381	0.0297783249	100	316.407	0	0	3
55	21	0	1.375	101273.598	101273.595	101273.591	101273.598	0.00611399852	0.0297783249	100	311.665	0	0	3
56	21	0	1.4	101273.597	101273.596	101273.591	101273.598	0.00611399852	0.0297783249	100	307.084	0	0	3
57	22	0	1.425	101273.598	101273.596	101273.592	101273.598	0.00516957807	0.0297783249	100	302.467	0	0	3
58	22	0	1.45	101273.598	101273.596	101273.593	101273.598	0.00498289379	0.0297783249	100	298.101	0	0	3
59	22	0	1.475	101273.598	101273.596	101273.594	101273.598	0.00472810543	0.0297783249	100	293.81	0	0	3
60	23	0	1.5	101273.599	101273.597	101273.594	101273.599	0.00491884763	0.0297783249	100	289.59	0	0	3
61	23	0	1.525	101273.599	101273.597	101273.595	101273.599	0.00449382157	0.0297783249	100	285.541	0	0	3
62	23	0	1.55	101273.599	101273.597	101273.595	101273.599	0.00436898226	0.0297783249	100	281.34	0	0	3
63	24	0	1.575	101273.6	101273.597	101273.596	101273.6	0.00400543712	0.0297783249	100	277.188	0	0	3
64	24	0	1.6	101273.6	101273.598	101273.596	101273.6	0.00382641263	0.0297783249	100	273.145	0	0	3
65	24	0	1.625	101273.6	101273.598	101273.596	101273.6	0.00370203298	0.0297783249	100	269.407	0	0	3
66	25	0	1.65	101273.6	101273.598	101273.596	101273.6	0.00369890516	0.0297783249	100	267.596	0	0	3
67	25	0	1.675	101273.6	101273.598	101273.596	101273.6	0.00396646885	0.0297783249	100	266.138	0	0	3
68	25	0	1.7	101273.6	101273.598	101273.596	101273.6	0.00400615725	0.0297783249	100	264.191	0	0	3
69	26	0	1.725	101273.601	101273.598	101273.597	101273.601	0.00397202141	0.0297783249	100	262.892	0	0	3
70	26	0	1.75	101273.601	101273.599	101273.597	101273.601	0.0041987602	0.0297783249	100	261.004	0	0	3
71	26	0	1.775	101273.601	101273.599	101273.597	101273.601	0.00435127773	0.0297783249	100	259.716	0	0	3
72	27	0	1.8	101273.601	101273.599	101273.597	101273.601	0.00428751137	0.0297783249	100	257.866	0	0	3
73	27	0	1.825	101273.602	101273.599	101273.597	101273.602	0.0045796457	0.0297783249	100	256.596	0	0	3
74	27	0	1.85	101273.602	101273.6	101273.597	101273.602	0.00442201008	0.0297783249	100	254.84	0	0	3
75	28	0	1.875	101273.602	101273.6	101273.597	101273.602	0.00439202755	0.0297783249	100	253.572	0	0	3
76	28	0	1.9	101273.602	101273.6	101273.597	101273.602	0.00439732442	0.0297783249	100	251.913	0	0	3
77	28	0	1.925	101273.602	101273.6	101273.598	101273.602	0.00433205965	0.0297783249	100	250.403	0	0	3
78	29	0	1.95	101273.602	101273.6	101273.598	101273.602	0.00429556027	0.0297783249	100	248.911	0	0	3
79	29	0	1.975	101273.602	101273.601	101273.598	101273.602	0.00412008225	0.0297783249	100	247.516	0	0	3
80	29	0	2	101273.603	101273.601	101273.599	101273.603	0.00377817221	0.0297783249	100	245.993	0	0	3
81	30	0	2.025	101273.603	101273.601	101273.599	101273.603	0.00353598448	0.0297783249	100	244.722	0	0	3
82	30	0	2.05	101273.603	101273.601	101273.599	101273.603	0.00336524584	0.0297783249	100	243.168	0	0	3
83	31	0	2.075	101273.603	101273.601	101273.6	101273.603	0.00328040785	0.0297783249	100	241.977	0	0	3
84	31	0	2.1	101273.603	101273.602	101273.6	101273.603	0.00317992865	0.0297783249	100	240.399	0	0	3
85	31	0	2.125	101273.603	101273.602	101273.6	101273.603	0.00304333598	0.0297783249	100	239.266	0	0	3
86	32	0	2.15	101273.603	101273.602	101273.6	101273.603	0.00307874479	0.0297783249	100	237.708	0	0	3
87	32	0	2.175	101273.603	101273.602	101273.6	101273.603	0.00312754206	0.0297783249	100	236.62	0	0	3
88	32	0	2.2	101273.604	101273.602	101273.6	101273.604	0.00323352477	0.0297783249	100	235.088	0	0	3
89	33	0	2.225	101273.604	101273.602	101273.601	101273.604	0.00314719489	0.0297783249	100	234.015	0	0	3
90	33	0	2.25	101273.604	101273.602	101273.601	101273.604	0.00299051112	0.0297783249	100	232.511	0	0	3
91	33	0	2.275	101273.604	101273.603	101273.601	101273.604	0.00267351857	0.0297783249	100	231.446	0	0	3
92	34	0	2.3	101273.604	101273.603	101273.601	101273.604	0.00277852175	0.0297783249	100	229.99	0	0	3
93	34	0	2.325	101273.604	101273.603	101273.602	101273.604	0.00243784529	0.0297783249	100	228.934	0	0	3
94	34	0	2.35	101273.604	101273.603	101273.602	101273.604	0.00241998062	0.0297783249	100	227.544	0	0	3
95	35	0	2.375	101273.604	101273.603	101273.602	101273.604	0.00243981575	0.0297783249	100	226.518	0	0	3
96	35	0	2.4	101273.604	101273.603	101273.602	101273.604	0.00221941601	0.0297783249	100	225.141	0	0	3
97	35	0	2.425	101273.604	101273.603	101273.602	101273.604	0.00216413027	0.0297783249	100	224.048	0	0	3
98	36	0	2.45	101273.605	101273.603	101273.602	101273.605	0.00228709483	0.0297783249	100	222.778	0	0	3
99	36	0	2.475	101273.605	101273.604	101273.602	101273.605	0.00214390062	0.0297783249	100	221.638	0	0	3
100	36	0	2.5	101273.605	101273.604	101273.603	101273.605	0.00217354535	0.0297783249	100	220.433	0	0	3
101	37	0	2.525	101273.605	101273.604	101273.603	101273.605	0.00206994498	0.0297783249	100	219.775	0	0	3
102	37	0	2.55	101273.605	101273.604	101273.603	101273.605	0.00231089487	0.0297783249	100	219.238	0	0	3
103	38	0	2.575	101273.605	101273.604	101273.603	101273.605	0.0022474046	0.0297783249	100	218.716	0	0	3
104	38	0	2.6	101273.605	101273.604	101273.603	101273.605	0.00233386851	0.0297783249	100	218.186	0	0	3
105	38	0	2.625	101273.605	101273.604	101273.603	101273.605	0.00216557219	0.0297783249	100	217.671	0	0	3
106	39	0	2.65	101273.605	101273.604	101273.603	101273.605	0.00208324047	0.0297783249	100	217.149	0	0	3
107	39	0	2.675	101273.605	101273.604	101273.603	101273.605	0.00187930746	0.0297783249	100	216.643	0	0	3
108	40	0	2.7	101273.605	101273.605	101273.604	101273.605	0.00183816318	0.0297783249	100	216.132	0	0	3
109	40	0	2.725	101273.605	101273.605	101273.604	101273.605	0.00167200585	0.0297783249	100	215.635	0	0	3
110	41	0	2.75	101273.606	101273.605	101273.604	101273.606	0.00173957829	0.0297783249	100	215.133	0	0	3
111	41	0	2.775	101273.606	101273.605	101273.604	101273.606	0.00188728645	0.0297783249	100	214.644	0	0	3
112	41	0	2.8	101273.606	101273.605	101273.604	101273.606	0.0019835601	0.0297783249	100	214.147	0	0	3
113	42	0	2.825	101273.606	101273.605	101273.604	101273.606	0.00189471668	0.0297783249	100	213.665	0	0	3
114	42	0	2.85	101273.606	101273.605	101273.604	101273.606	0.00186836427	0.0297783249	100	213.175	0	0	3
115	42	0	2.875	101273.606	101273.605	101273.604	101273.606	0.00180209921	0.0297783249	100	212.7	0	0	3
116	43	0	2.9	101273.606	101273.605	101273.604	101273.606	0.00180209921	0.0297783249	100	212.218	0	0	3
117	43	0	2.925	101273.606	101273.605	101273.604	101273.606	0.00164587067	0.0297783249	100	211.752	0	0	3
118	43	0	2.95	101273.606	101273.605	101273.605	101273.606	0.00152290611	0.0297783249	100	211.279	0	0	3
119	44	0	2.975	101273.606	101273.606	101273.605	101273.606	0.00144893071	0.0297783249	100	210.819	0	0	3
120	44	0	3	101273.606	101273.606	101273.605	101273.606	0.00140094566	0.0297783249	100	210.352	0	0	3
121	44	0	3.025	101273.606	101273.606	101273.605	101273.606	0.00153011488	0.0297783249	100	209.897	0	0	3
122	45	0	3.05	101273.606	101273.606	101273.605	101273.606	0.00133336934	0.0297783249	100	209.441	0	0	3
123	45	0	3.075	101273.606	101273.606	101273.605	101273.606	0.00129011308	0.0297783249	100	208.991	0	0	3
124	45	0	3.1	101273.606	101273.606	101273.605	101273.606	0.00126719334	0.0297783249	100	208.547	0	0	3
125	46	0	3.125	101273.606	101273.606	101273.605	101273.606	0.00118903429	0.0297783249	100	208.104	0	0	3
126	46	0	3.15	101273.606	101273.606	101273.605	101273.606	0.00123121751	0.0297783249	100	207.665	0	0	3
127	46	0	3.175	101273.606	101273.606	101273.605	101273.606	0.00111149311	0.0297783249	100	207.23	0	0	3
128	46	0	3.2	101273.607	101273.606	101273.605	101273.607	0.00108466913	0.0297783249	100	206.801	0	0	3
129	47	0	3.225	101273.607	101273.606	101273.605	101273.607	0.00113776029	0.0297783249	100	206.372	0	0	3
