Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
120	44	0	3	52301.3924	52038.0308	51390.6916	53592.5129	163.375783	1181.48813	100	0	0	0	3
121	44	0	3.025	52077.1227	52070.718	51477.4255	53592.5129	196.062979	1181.48813	100	0	0	0	3
122	45	0	3.05	51890.4577	52057.6796	51477.4255	53592.5129	196.062979	1181.48813	100	0	0	0	3
123	45	0	3.075	51445.1763	52053.5004	51445.1763	53592.5129	196.062979	1181.48813	100	0	0	0	3
124	45	0	3.1	51811.9919	52027.2647	51445.1763	53592.5129	196.062979	1181.48813	100	0	0	0	3
125	46	0	3.125	52132.51	52058.4592	51445.1763	53592.5129	196.062979	1181.48813	100	0	0	0	3
126	46	0	3.15	51930.3674	52058.0825	51445.1763	53592.5129	196.062979	1181.48813	100	0	0	0	3
127	46	0	3.175	52455.9392	52086.151	51445.1763	53592.5129	211.49595	1181.48813	100	0	0	0	3
128	46	0	3.2	52133.5008	52093.6109	51445.1763	53592.5129	218.955863	1181.48813	100	0	0	0	3
129	47	0	3.225	52086.1632	52111.5838	51445.1763	53592.5129	156.207635	1181.48813	100	0	0	0	3
