Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
50	19	0	1.25	326.423777	324.41877	322.052923	326.423777	3.84807852	2.21285266	57.5	178.239	0	0	3
51	19	0	1.275	326.677973	324.63901	322.313406	326.677973	3.91664836	2.21285266	56.4	187.356	0	0	3
52	20	0	1.3	326.745891	324.850081	322.657943	326.745891	3.96053836	2.21285266	55.8	191.826	0	0	3
53	20	0	1.325	326.90398	325.052273	322.860972	326.90398	3.99682231	2.21285266	55.3	190.477	0	0	3
54	21	0	1.35	326.925685	325.245831	322.870554	326.925685	4.03942676	2.21285266	54.7	200.74	0	0	3
55	21	0	1.375	327.147937	325.449516	323.082084	327.147937	4.06585244	2.21285266	54.4	193.575	0	0	3
56	21	0	1.4	327.404035	325.655323	323.485905	327.404035	3.91813026	2.21285266	56.4	167.471	0	0	3
57	22	0	1.425	327.145408	325.829585	323.788341	327.404035	3.61569433	2.21285266	61.2	181.936	0	0	3
58	22	0	1.45	327.346256	325.99901	323.997672	327.404035	3.40636329	2.21285266	64.9	190.456	0	0	3
59	22	0	1.475	327.191895	326.151116	324.324036	327.404035	3.07999856	2.21285266	71.8	188.884	0	0	3
60	23	0	1.5	327.113712	326.283957	324.438295	327.404035	2.96573952	2.21285266	74.6	186.517	0	0	3
61	23	0	1.525	327.017962	326.406799	324.576526	327.404035	2.8275094	2.21285266	78.2	186.685	0	0	3
62	23	0	1.55	327.00995	326.522676	324.906096	327.404035	2.49793893	2.21285266	88.5	186.718	0	0	3
63	24	0	1.575	327.097453	326.627026	325.004694	327.404035	2.39934062	2.21285266	92.2	186.066	0	0	3
64	24	0	1.6	327.292192	326.735955	325.362245	327.404035	2.04178993	2.21285266	100	180.413	0	0	3
65	24	0	1.625	327.404646	326.833212	325.716228	327.404646	1.68841753	2.21285266	100	172.758	0	0	3
66	25	0	1.65	327.219788	326.90481	326.089015	327.404646	1.31563062	2.21285266	100	177.449	0	0	3
67	25	0	1.675	327.562976	326.974999	326.20125	327.562976	1.36172614	2.21285266	100	172.104	0	0	3
68	25	0	1.7	327.663613	327.042298	326.20125	327.663613	1.46236338	2.21285266	100	179.183	0	0	3
69	26	0	1.725	327.761539	327.116597	326.391877	327.761539	1.36966285	2.21285266	100	173.93	0	0	3
70	26	0	1.75	327.68733	327.178286	326.423777	327.761539	1.3377622	2.21285266	100	177.536	0	0	3
71	26	0	1.775	327.761095	327.241967	326.677973	327.761539	1.08356648	2.21285266	100	188.407	0	0	3
72	27	0	1.8	327.730462	327.292086	326.745891	327.761539	1.01564808	2.21285266	100	195.996	0	0	3
73	27	0	1.825	327.867104	327.345477	326.90398	327.867104	0.963123869	2.21285266	100	206.413	0	0	3
74	27	0	1.85	327.804517	327.38836	326.925685	327.867104	0.941419005	2.21285266	100	203.719	0	0	3
75	28	0	1.875	327.899638	327.434738	327.00995	327.899638	0.889688183	2.21285266	100	204.729	0	0	3
76	28	0	1.9	327.846185	327.467988	327.00995	327.899638	0.889688183	2.21285266	100	197.383	0	0	3
77	28	0	1.925	327.956904	327.494315	327.00995	327.956904	0.946953963	2.21285266	100	196	0	0	3
78	29	0	1.95	327.96019	327.533115	327.00995	327.96019	0.950240391	2.21285266	100	186.919	0	0	3
79	29	0	1.975	328.077455	327.567934	327.00995	328.077455	1.06750488	2.21285266	100	189.798	0	0	3
80	29	0	2	328.097575	327.611061	327.00995	328.097575	1.08762573	2.21285266	100	185.522	0	0	3
81	30	0	2.025	328.22831	327.664137	327.00995	328.22831	1.21835999	2.21285266	100	185.602	0	0	3
82	30	0	2.05	328.163762	327.718699	327.00995	328.22831	1.19602326	2.21285266	100	184.788	0	0	3
83	31	0	2.075	328.083703	327.76983	327.097453	328.22831	1.13085677	2.21285266	100	184.172	0	0	3
84	31	0	2.1	328.130612	327.819028	327.219788	328.22831	1.00852169	2.21285266	100	177.262	0	0	3
85	31	0	2.125	327.959556	327.850808	327.219788	328.22831	1.00852169	2.21285266	100	195.469	0	0	3
86	32	0	2.15	328.047277	327.881409	327.219788	328.22831	0.976599041	2.21285266	100	207.858	0	0	3
87	32	0	2.175	327.960885	327.916699	327.562976	328.22831	0.66533404	2.21285266	100	205.066	0	0	3
88	32	0	2.2	327.968241	327.935998	327.663613	328.22831	0.564696801	2.21285266	100	204.865	0	0	3
89	33	0	2.225	327.96397	327.9503	327.68733	328.22831	0.540979489	2.21285266	100	204.725	0	0	3
90	33	0	2.25	327.922514	327.957966	327.68733	328.22831	0.540979489	2.21285266	100	204.757	0	0	3
91	33	0	2.275	327.887311	327.967489	327.730462	328.22831	0.497847271	2.21285266	100	206.165	0	0	3
92	34	0	2.3	328.036999	327.980627	327.730462	328.22831	0.497847271	2.21285266	100	206.01	0	0	3
93	34	0	2.325	328.070703	327.996829	327.804517	328.22831	0.423793167	2.21285266	100	206.537	0	0	3
94	34	0	2.35	328.111525	328.008468	327.804517	328.22831	0.423793167	2.21285266	100	206.651	0	0	3
95	35	0	2.375	327.721687	328.004524	327.721687	328.22831	0.50662221	2.21285266	100	209.433	0	0	3
96	35	0	2.4	327.900243	328.004553	327.721687	328.22831	0.50662221	2.21285266	100	208.419	0	0	3
97	35	0	2.425	327.67825	327.996556	327.67825	328.22831	0.514152693	2.21285266	100	209.042	0	0	3
98	36	0	2.45	327.831767	327.990597	327.67825	328.22831	0.475353548	2.21285266	100	208.586	0	0	3
99	36	0	2.475	327.569676	327.972001	327.569676	328.22831	0.440534575	2.21285266	100	210.256	0	0	3
100	36	0	2.5	327.945633	327.965724	327.569676	328.22831	0.397406928	2.21285266	100	211.758	0	0	3
101	37	0	2.525	327.800253	327.951565	327.569676	328.22831	0.344330836	2.21285266	100	209.246	0	0	3
102	37	0	2.55	328.074927	327.944262	327.569676	328.163762	0.289768918	2.21285266	100	212.405	0	0	3
103	38	0	2.575	327.944678	327.933829	327.569676	328.130612	0.23863781	2.21285266	100	210.435	0	0	3
104	38	0	2.6	328.148299	327.936905	327.569676	328.148299	0.189439781	2.21285266	100	211.336	0	0	3
105	38	0	2.625	328.088302	327.93489	327.569676	328.148299	0.157660562	2.21285266	100	209.013	0	0	3
106	39	0	2.65	328.144552	327.9437	327.569676	328.148299	0.127059088	2.21285266	100	207.916	0	0	3
107	39	0	2.675	328.057793	327.9442	327.569676	328.148299	0.0917687442	2.21285266	100	189.973	0	0	3
108	40	0	2.7	328.11998	327.951776	327.569676	328.148299	0.0746391117	2.21285266	100	183.097	0	0	3
109	40	0	2.725	328.140878	327.959997	327.569676	328.148299	0.0746391117	2.21285266	100	193.788	0	0	3
110	41	0	2.75	328.285913	327.975328	327.569676	328.285913	0.0746391117	2.21285266	100	197.184	0	0	3
111	41	0	2.775	328.19789	327.988441	327.569676	328.285913	0.0746391117	2.21285266	100	212.124	0	0	3
112	41	0	2.8	328.245794	328.005512	327.569676	328.285913	0.0746391117	2.21285266	100	222.311	0	0	3
113	42	0	2.825	328.315598	328.018778	327.569676	328.315598	0.0849491561	2.21285266	100	227.262	0	0	3
114	42	0	2.85	328.387044	328.033842	327.569676	328.387044	0.100013033	2.21285266	100	200.876	0	0	3
115	42	0	2.875	328.410706	328.048089	327.569676	328.410706	0.114259731	2.21285266	100	217.153	0	0	3
116	43	0	2.9	328.350035	328.07801	327.569676	328.410706	0.14418102	2.21285266	100	181.512	0	0	3
117	43	0	2.925	328.415326	328.102538	327.569676	328.415326	0.168708807	2.21285266	100	181.934	0	0	3
118	43	0	2.95	328.54842	328.143974	327.569676	328.54842	0.210145477	2.21285266	100	188.439	0	0	3
119	44	0	2.975	328.527663	328.177112	327.569676	328.54842	0.243283418	2.21285266	100	196.469	0	0	3
120	44	0	3	328.475534	328.220249	327.800253	328.54842	0.286419537	2.21285266	100	204.793	0	0	3
121	44	0	3.025	328.38572	328.241205	327.800253	328.54842	0.307376067	2.21285266	100	222.59	0	0	3
122	45	0	3.05	328.483872	328.273758	327.944678	328.54842	0.339929382	2.21285266	100	231.223	0	0	3
123	45	0	3.075	328.475759	328.292846	327.944678	328.54842	0.359016589	2.21285266	100	228.553	0	0	3
124	45	0	3.1	328.568493	328.322551	328.057793	328.568493	0.387660776	2.21285266	100	192.645	0	0	3
125	46	0	3.125	328.772205	328.352261	328.057793	328.772205	0.417370559	2.21285266	100	169.733	0	0	3
126	46	0	3.15	328.770957	328.384768	328.057793	328.772205	0.441068581	2.21285266	100	168.135	0	0	3
127	46	0	3.175	328.824338	328.417139	328.057793	328.824338	0.472938531	2.21285266	100	178.374	0	0	3
128	46	0	3.2	328.697139	328.447584	328.11998	328.824338	0.495807604	2.21285266	100	195.941	0	0	3
129	47	0	3.225	328.684527	328.474467	328.140878	328.824338	0.514469972	2.21285266	100	206.071	0	0	3
